pack,rpt,motion,flight,timestamp,flight_id,source_dir,status,active_mode,settle_seconds,raw_sample_count,analysis_sample_count,total_log_duration_s,active_duration_s,sample_rate_Hz,attitude_rmse_x_rad,attitude_mae_x_rad,attitude_max_abs_x_rad,attitude_rmse_y_rad,attitude_mae_y_rad,attitude_max_abs_y_rad,attitude_rmse_z_rad,attitude_mae_z_rad,attitude_max_abs_z_rad,attitude_rmse_norm,position_rmse_x_m,position_mae_x_m,position_max_abs_x_m,position_rmse_y_m,position_mae_y_m,position_max_abs_y_m,position_rmse_z_m,position_mae_z_m,position_max_abs_z_m,position_rmse_norm,omega_rmse_x_rad_s,omega_mae_x_rad_s,omega_max_abs_x_rad_s,omega_rmse_y_rad_s,omega_mae_y_rad_s,omega_max_abs_y_rad_s,omega_rmse_z_rad_s,omega_mae_z_rad_s,omega_max_abs_z_rad_s,omega_rmse_norm,velocity_rmse_x_m_s,velocity_mae_x_m_s,velocity_max_abs_x_m_s,velocity_rmse_y_m_s,velocity_mae_y_m_s,velocity_max_abs_y_m_s,velocity_rmse_z_m_s,velocity_mae_z_m_s,velocity_max_abs_z_m_s,velocity_rmse_norm,acceleration_rmse_x_m_s2,acceleration_mae_x_m_s2,acceleration_max_abs_x_m_s2,acceleration_rmse_y_m_s2,acceleration_mae_y_m_s2,acceleration_max_abs_y_m_s2,acceleration_rmse_z_m_s2,acceleration_mae_z_m_s2,acceleration_max_abs_z_m_s2,acceleration_rmse_norm,imu_acc_mean_x_m_s2,imu_acc_std_x_m_s2,imu_acc_rms_x_m_s2,imu_acc_max_abs_x_m_s2,imu_acc_mean_y_m_s2,imu_acc_std_y_m_s2,imu_acc_rms_y_m_s2,imu_acc_max_abs_y_m_s2,imu_acc_mean_z_m_s2,imu_acc_std_z_m_s2,imu_acc_rms_z_m_s2,imu_acc_max_abs_z_m_s2,imu_acc_magnitude_mean_m_s2,imu_acc_magnitude_max_m_s2,mean_speed_m_s,max_speed_m_s,distance_m,mean_cpu_usage_pct,mean_pwm,std_pwm,max_pwm,motor_imbalance_pwm,battery_sample_count,start_voltage_V,end_voltage_V,min_voltage_V,mean_voltage_V,voltage_drop_V,mean_current_A,max_current_A,mean_power_W,max_power_W,discharged_capacity_Ah,energy_Wh,consumed_Ah_sensor_delta,start_battery_temp_C,end_battery_temp_C,max_battery_temp_C,battery_temp_rise_C,mean_cell_imbalance_mV,max_cell_imbalance_mV
PC,1,H,3,2026-08-21 14:06:08,PC_1_H_3,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_1/2026-08-21 14-06-08_PC_1_H_3,ok,2,3,276998,268338,1152.3843,1111.6696,250.12506,0.19182085,0.16709273,0.567006,0.03790027,0.029401868,0.166181,0.016799429,0.013317974,0.072657,0.19624956,0.0220085,0.017710745,0.081022,0.50790366,0.44217031,1.3712,0.0091830583,0.0074696133,0.059769,0.5084632,0.42125707,0.37410179,1.450329,0.16174198,0.12132338,1.089629,0.025092336,0.019735215,0.115481,0.45193762,0.077638614,0.062237739,0.315449,1.2519408,1.1259861,3.336366,0.036765828,0.029655362,0.172155,1.2548845,0.29331451,0.23304975,1.4996725,1.9654035,1.369012,6.5044654,0.16983885,0.13441262,0.75665284,1.9944146,-0.20316001,0.22032978,0.29969852,1.237141,-0.081644308,0.60255844,0.60806452,1.956223,-10.087999,0.35470329,10.094233,11.695411,10.111076,11.73779,2.0755987,3.7957755,2295.2311,25.78269,439.48581,41.607221,582,67.711655,11115,15.679999,12.04,11.87,14.025776,3.639999,12.897275,17.152,180.1222,230.65222,3.9817124,55.608349,3.985273,39.650018,66.35,66.450006,26.699982,38.351147,101
PC,1,H,4,2026-08-21 15:37:20,PC_1_H_4,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_1/2026-08-21 15-37-20_PC_1_H_4,ok,2,3,280103,271144,1169.4403,1110.4556,250.12506,0.19069254,0.16604317,0.746471,0.036834028,0.028369974,0.190481,0.016619812,0.013131526,0.075684,0.19492719,0.023412567,0.018838102,0.085209,0.50398195,0.4391521,1.34048,0.0091087842,0.0073664371,0.059733,0.50460769,0.41872286,0.37252327,2.44961,0.16073569,0.11880776,1.006614,0.025542094,0.020263692,0.13084,0.44924068,0.077803309,0.062332146,0.34865,1.244788,1.1206846,3.226772,0.03702663,0.029721143,0.147708,1.2477666,0.27964483,0.21986789,1.3020124,1.9388072,1.3441831,6.5771145,0.17071863,0.13541363,0.82526725,1.9662959,-0.21371676,0.21228621,0.30123129,1.228761,-0.080222647,0.60270421,0.60801977,2.936496,-10.096095,0.35838804,10.102454,11.852786,10.11921,11.862867,2.0715401,3.8254551,2294.3246,25.784489,439.32644,41.194508,581,66.510323,11099,15.66,12.02,11.92,14.039567,3.64,12.913844,17.137001,180.53685,235.18074,3.9810546,55.655713,3.985367,37.050012,62.749994,63.249994,25.699982,33.310028,95
PC,1,H,5,2026-08-21 17:41:04,PC_1_H_5,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_1/2026-08-21 17-41-04_PC_1_H_5,ok,2,3,284290,270341,1167.6237,1105.8957,250.12506,0.19195188,0.16742868,0.565629,0.033971129,0.026383961,0.16877,0.01581602,0.01273477,0.082901,0.19557533,0.020049003,0.015740113,0.090543,0.51475918,0.44813772,1.411317,0.0087138874,0.0069285799,0.06161,0.51522316,0.42545161,0.37809475,1.541555,0.15485048,0.11669167,0.918698,0.025009263,0.020047681,0.104627,0.45344593,0.068151768,0.053929187,0.308874,1.2697971,1.1426476,3.437304,0.036232285,0.028769458,0.155992,1.2721408,0.25619402,0.20078591,1.4084412,1.9797511,1.382489,6.9126567,0.16932951,0.13471846,0.77567536,2.0034276,-0.22443085,0.19885162,0.29985192,1.179843,-0.070380416,0.61277998,0.61680849,2.071668,-10.111876,0.36147032,10.118335,11.527561,10.13545,11.563006,2.0804799,3.8745479,2286.9452,25.77927,441.32616,41.237078,588,67.388901,11054,15.54,11.889999,11.82,13.956077,3.650001,12.960665,16.935001,180.13511,225.68834,3.9796267,55.311281,3.983963,29.950006,61.950006,62.35,32,35.706893,86
PC,1,H,6,2026-08-21 18:57:46,PC_1_H_6,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_1/2026-08-21 18-57-46_PC_1_H_6,ok,2,3,273663,266666,1133.7157,1099.7932,250.12506,0.19165182,0.16733282,0.571491,0.043788017,0.034778689,0.195474,0.021581978,0.017617056,0.086323,0.19777157,0.031946104,0.025791976,0.111553,0.51907136,0.45148053,1.364825,0.0097960056,0.008003869,0.059075,0.52014574,0.41708158,0.37227859,1.396147,0.18269399,0.13843716,1.11155,0.024907202,0.019564657,0.153484,0.45602029,0.0962924,0.078769665,0.380948,1.2807865,1.1513287,3.320225,0.037949636,0.030876004,0.138962,1.2849617,0.31386681,0.24395481,1.5558571,1.9973072,1.3890853,6.9521499,0.17117403,0.13552989,0.74166257,2.0290512,-0.27040075,0.2074757,0.34082654,1.402619,-0.075996142,0.62167682,0.62630462,2.19881,-10.113487,0.399063,10.121357,11.512905,10.138999,11.530105,2.071753,3.82051,2274.3022,25.784505,441.42921,45.063707,597,79.331981,10992,15.61,11.889999,11.759999,13.996341,3.720001,13.033789,17.002001,181.61783,232.432,3.9792944,55.449133,3.984595,36.950006,54.85,55.550012,17.899994,32.398926,92
PC,1,H,7,2026-08-23 20:02:33,PC_1_H_7,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_1/2026-08-23 20-02-33_PC_1_H_7,ok,2,3,280394,269380,1149.571,1099.4668,250.12506,0.19055827,0.16685289,0.564751,0.03855251,0.029573073,0.207614,0.017436343,0.013790356,0.087116,0.19519932,0.019625255,0.015559752,0.069746,0.52519641,0.45627604,1.420289,0.0094783152,0.0076791791,0.063876,0.52564841,0.42323111,0.37743882,1.439824,0.17252321,0.12642763,1.187521,0.02667059,0.021279576,0.130969,0.45782109,0.072189881,0.056932412,0.311956,1.2947379,1.1620962,3.453309,0.037977027,0.030320156,0.157369,1.2973048,0.29232118,0.22701565,1.4348655,1.9946193,1.3993548,7.9956795,0.17462213,0.13863376,0.76183439,2.0234749,-0.2356362,0.19481932,0.30574333,1.234442,-0.070616595,0.61789416,0.62191631,2.208264,-10.097787,0.36915343,10.104533,11.553243,10.121892,11.571465,2.0750863,3.8074867,2272.2666,25.781713,443.6489,43.085205,595,72.236462,10992,15.44,11.759999,11.63,13.916978,3.680001,13.046106,17.765001,180.77795,237.38634,3.9837126,55.202071,3.985853,31.249994,57.650018,57.749994,26.400024,36.903384,92
PC,1,H,8,2026-08-23 21:12:00,PC_1_H_8,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_1/2026-08-23 21-12-00_PC_1_H_8,ok,2,3,280193,270987,1149.479,1106.7471,250.12506,0.19060633,0.16594865,1.203232,0.039750973,0.030597637,0.193595,0.018151455,0.014460395,0.081589,0.1955515,0.020203193,0.016033598,0.086796,0.51144577,0.44297005,1.414383,0.0093525653,0.0074378025,0.058529,0.51193009,0.41979128,0.37320549,3.421848,0.17605353,0.12866577,1.240859,0.025989275,0.020920648,0.120798,0.45595505,0.073176562,0.057634066,0.380209,1.2610199,1.1291545,3.947306,0.037387774,0.029259504,0.161375,1.2636946,0.29895133,0.23142482,1.5313121,1.9607534,1.3672533,12.932458,0.16989229,0.133976,0.84874696,1.9906756,-0.24329222,0.19372818,0.31100115,1.39439,-0.059597277,0.61705823,0.61992959,2.074625,-10.091545,0.37115678,10.098368,11.462504,10.115699,11.494925,2.0716774,3.7787817,2281.2882,25.783204,440.21297,44.07719,598,73.553868,11068,15.73,11.79,11.73,14.024144,3.94,12.95497,17.384001,180.83143,230.59745,3.98258,55.590882,3.985138,42.150018,59.550012,60.35,17.399994,33.326256,81
PC,1,H,9,2026-08-24 12:35:56,PC_1_H_9,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_1/2026-08-24 12-35-56_PC_1_H_9,ok,2,3,273242,265118,1135.4464,1097.0062,250.12506,0.19031514,0.16656621,0.631461,0.0392935,0.030226886,0.210089,0.017667247,0.014018104,0.081417,0.19513063,0.020363286,0.016039359,0.100899,0.53075267,0.46053614,1.440084,0.0091400778,0.0071280596,0.066871,0.5312218,0.42725263,0.37991502,1.847871,0.17484218,0.12910539,1.083279,0.02632842,0.021071962,0.12104,0.46239354,0.073687752,0.058504935,0.409858,1.3046609,1.1697182,3.449461,0.037708472,0.029498382,0.162388,1.3072841,0.30205322,0.23376294,1.7206716,2.0262792,1.4242602,6.9295768,0.17690673,0.13960231,0.90183328,2.0562927,-0.24279985,0.19833941,0.31351282,1.21999,-0.069721201,0.61303928,0.61699125,2.482607,-10.092656,0.36485075,10.099248,11.473731,10.116708,11.508844,2.0817948,3.7660186,2268.8782,25.786844,444.30585,43.214497,593,72.330144,10971,15.509999,11.719999,11.66,13.922455,3.79,13.069144,17.428001,181.17245,241.34345,3.9828518,55.212456,3.985141,31.950006,61.35,62.050012,29.399994,42.237626,118
PC,1,H,10,2026-08-24 13:48:30,PC_1_H_10,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_1/2026-08-24 13-48-30_PC_1_H_10,ok,2,3,280183,269571,1146.8412,1098.3487,250.12506,0.1921908,0.1679646,0.55101,0.041883442,0.032872713,0.202591,0.019967748,0.016282014,0.082704,0.19771251,0.028963755,0.022544785,0.115513,0.52850891,0.45803718,1.473624,0.0089903087,0.0073055462,0.060396,0.52937831,0.42304885,0.37704752,1.512605,0.17787742,0.13541987,1.114344,0.025089313,0.019682546,0.119616,0.45960873,0.091448912,0.073203576,0.377204,1.3026457,1.1660982,3.559171,0.037023046,0.029605194,0.157841,1.3063764,0.30909617,0.23985376,1.46535,2.0072457,1.4003583,7.1245035,0.17294295,0.13727615,0.79092431,2.0382554,-0.24459136,0.21810135,0.32770892,1.443668,-0.064245115,0.61120327,0.61457048,2.050497,-10.09439,0.37027876,10.101179,11.607328,10.118737,11.626271,2.0718018,3.811462,2273.5582,25.789186,442.6157,44.416284,597,75.124698,10985,15.67,11.759999,11.7,13.98988,3.910001,13.051137,17.481001,181.73735,234.79705,3.9820487,55.450277,3.984776,39.35,60.550012,60.950006,21.200012,37.564224,93
PC,2,H,1,2026-08-28 14:07:46,PC_2_H_1,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_2/2026-08-28 14-07-46_PC_2_H_1,ok,2,3,279490,270108,1137.0455,1093.6777,250.12506,0.19196417,0.16836409,0.874748,0.039797002,0.030610699,0.19472,0.017520948,0.013680595,0.080025,0.1968274,0.028247933,0.022594758,0.122395,0.53456417,0.46644457,1.378306,0.011844928,0.0097543253,0.072604,0.53544103,0.43118545,0.38340159,2.622698,0.1801413,0.13148881,1.155752,0.024007867,0.018958829,0.132588,0.46791896,0.089120006,0.071619506,0.375642,1.3188118,1.1884666,3.334642,0.041943374,0.033434705,0.175579,1.3224849,0.31030211,0.2429899,1.4245575,2.0215154,1.417979,7.2091921,0.17656195,0.13782087,0.84260267,2.0527996,-0.23030787,0.20386344,0.30757441,1.308929,-0.076470388,0.60887996,0.61366321,2.434981,-10.102242,0.38576373,10.109605,11.658579,10.125886,11.660401,2.0773921,3.8263353,2274.6286,25.78808,445.38183,42.404055,590,70.978075,10938,15.37,11.889999,11.79,13.891702,3.480001,13.106851,17.466002,181.3228,233.71143,3.981909,55.086658,3.983798,30.85,49.249994,49.249994,18.399994,47.329676,116
PC,2,H,2,2026-08-28 15:29:46,PC_2_H_2,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_2/2026-08-28 15-29-46_PC_2_H_2,ok,2,3,278525,271335,1137.3448,1101.886,250.12506,0.19084455,0.16717443,0.579909,0.040461538,0.031784254,0.193152,0.018169233,0.014077234,0.081483,0.19593086,0.033974558,0.027318824,0.128277,0.52138822,0.45355575,1.423166,0.011358971,0.0092945177,0.065247,0.52261742,0.42617124,0.37883799,1.407802,0.17708089,0.13020797,1.066907,0.024478623,0.019058748,0.117266,0.46214583,0.098922454,0.080435648,0.374956,1.2876787,1.1565776,3.448305,0.040053829,0.031832833,0.180762,1.2920938,0.31110526,0.24793888,1.3267931,1.9796372,1.3816407,6.6894328,0.16890908,0.1312765,0.85335606,2.0110396,-0.19164471,0.20554698,0.28102893,1.368084,-0.080725835,0.6121591,0.61745884,2.255839,-10.100683,0.37461565,10.107627,11.597664,10.123785,11.605048,2.0681996,3.813271,2281.0086,25.788464,442.24326,42.041638,591,66.574076,11018,15.61,11.83,11.79,14.000206,3.78,13.01156,17.376001,181.36186,240.36866,3.9818795,55.501666,3.984346,38.950006,55.050012,55.450006,16.100006,41.017517,104
PC,2,H,3,2026-08-28 16:47:50,PC_2_H_3,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_2/2026-08-28 16-47-50_PC_2_H_3,ok,2,3,279088,269397,1152.3523,1107.4012,250.12506,0.19138431,0.16695256,0.57053,0.037265221,0.028956559,0.184142,0.017597248,0.013861064,0.076247,0.19577108,0.028894204,0.023430395,0.115177,0.51397527,0.44639173,1.40481,0.010565953,0.0086228734,0.059759,0.51489523,0.42232839,0.37630837,1.452815,0.16888496,0.12501313,0.980748,0.025028561,0.019868121,0.120251,0.45553247,0.086073511,0.069244252,0.382296,1.269127,1.1391276,3.542378,0.038542463,0.030345545,0.16657,1.2726262,0.28152308,0.22023517,1.3057566,1.9832288,1.3711176,6.9488773,0.16863783,0.13149158,0.819068,2.0101966,-0.21004971,0.20614158,0.29430466,1.227652,-0.079779246,0.61135078,0.61653427,2.199921,-10.095984,0.37230595,10.102847,11.683209,10.119402,11.68575,2.0643624,3.8551662,2290.8679,25.786802,440.42049,42.794273,597,68.29167,11073,15.719999,11.95,11.809999,14.053841,3.769999,12.946131,17.765001,181.10121,234.23202,3.9816518,55.698734,3.984265,44.650018,58.150018,58.35,13.5,35.584756,104
PC,2,H,4,2026-08-28 19:00:40,PC_2_H_4,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_2/2026-08-28 19-00-40_PC_2_H_4,ok,2,3,276358,265528,1147.5106,1094.1618,250.12506,0.19176742,0.16809134,1.240985,0.037556584,0.02919293,0.173657,0.017184858,0.013606455,0.076606,0.19616463,0.024814203,0.019879713,0.087217,0.5312755,0.46377412,1.447464,0.010847814,0.0088642979,0.071002,0.53196529,0.42704281,0.38097017,3.411309,0.17153649,0.12685841,0.997545,0.024286184,0.019331917,0.108342,0.4608472,0.079011159,0.063587811,0.328192,1.3120377,1.1842048,3.570847,0.03915947,0.031083112,0.171087,1.3149978,0.2864827,0.22676598,1.3138743,2.0458567,1.4242969,12.335188,0.16945399,0.13135199,0.82973035,2.0727559,-0.21498264,0.20314937,0.29578235,1.375057,-0.077729152,0.61386466,0.61876622,2.291089,-10.10005,0.37678366,10.107076,11.60411,10.123651,11.617603,2.0697317,3.780539,2269.1303,25.787651,445.34496,41.76542,596,69.473991,10941,15.429999,11.78,11.71,13.878881,3.649999,13.093452,17.481001,180.99001,231.53747,3.9789168,55.000451,3.982172,27.249994,55.35,55.450006,28.100006,43.928526,109
PC,2,H,5,2026-08-28 20:22:26,PC_2_H_5,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_2/2026-08-28 20-22-26_PC_2_H_5,ok,2,3,276108,266617,1146.0447,1101.9246,250.12506,0.1906094,0.16666901,0.625749,0.040149318,0.030838529,0.229905,0.018081985,0.014172957,0.09531,0.19562942,0.025386762,0.02063319,0.088753,0.51857511,0.45173173,1.443948,0.010229622,0.0083428919,0.062991,0.51929691,0.42324782,0.37762156,1.423557,0.17747965,0.12935024,1.126318,0.024651422,0.019710549,0.115249,0.45961444,0.083106374,0.067236948,0.338035,1.2810576,1.1533234,3.515095,0.037852568,0.029716413,0.160836,1.2843084,0.30855441,0.24120218,1.5304336,2.001614,1.3838327,6.9179981,0.16721946,0.12959713,0.79070493,2.0321484,-0.23486222,0.20810226,0.31379422,1.379511,-0.078257079,0.60615021,0.61118102,2.239613,-10.092646,0.37614404,10.099653,11.499475,10.116327,11.51988,2.0681937,3.8538175,2283.7712,25.786401,441.80496,42.853574,590,72.032747,11020,15.589999,11.82,11.75,13.993563,3.769999,13.000065,17.526001,181.1315,232.15208,3.9790979,55.441462,3.981718,35.749994,58.150018,58.749994,22.400024,36.856987,109
PC,2,H,6,2026-08-31 18:47:25,PC_2_H_6,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_2/2026-08-31 18-47-25_PC_2_H_6,ok,2,3,280459,271140,1138.1284,1094.8796,250.12506,0.19556527,0.17216461,0.832613,0.038795441,0.029572736,0.177837,0.017067817,0.01366323,0.07946,0.2001054,0.042232355,0.036023113,0.13467,0.54588738,0.4738089,1.534497,0.0095199465,0.0074944235,0.069432,0.54760134,0.42901398,0.38250025,3.145138,0.16286201,0.12356883,0.97201,0.022735411,0.017919452,0.115842,0.45944959,0.11926789,0.09668549,0.472259,1.346695,1.2065449,3.772107,0.037214712,0.029884236,0.174213,1.3524782,0.32863646,0.25913035,1.4263079,2.057564,1.4398975,7.8134118,0.16704973,0.13170266,0.76933891,2.0903294,-0.18699191,0.19026195,0.26676879,1.155284,-0.077202775,0.61035768,0.61522091,2.797642,-10.107621,0.37496921,10.114574,11.459325,10.130183,11.482278,2.0751436,3.8343317,2274.7179,25.787834,446.05537,42.115289,600,66.562171,10947,15.38,11.66,11.599999,13.870015,3.72,13.092431,17.645,180.7993,228.50602,3.9808051,54.972938,3.983658,30.450006,60.749994,61.050012,30.299988,50.497671,109
PC,2,H,7,2026-08-31 20:07:06,PC_2_H_7,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_2/2026-08-31 20-07-06_PC_2_H_7,ok,2,3,278524,272165,1139.9897,1108.6826,250.12506,0.19084674,0.16644632,0.564441,0.039050137,0.029908933,0.195019,0.016954066,0.013542397,0.081667,0.19553729,0.044268304,0.03753727,0.13333,0.50716829,0.44023362,1.444814,0.0087413014,0.0070672677,0.060167,0.50917165,0.4180282,0.37269327,1.498794,0.15965193,0.12211584,0.987003,0.021723682,0.017128779,0.107221,0.44800472,0.12080208,0.095791923,0.422603,1.2530889,1.1230874,3.478232,0.035533778,0.028294798,0.159594,1.2593997,0.32300096,0.25454765,1.4340032,1.943417,1.3459699,6.5075685,0.16542028,0.12988886,0.86950493,1.9770086,-0.21776174,0.2024455,0.2973287,1.213233,-0.08420467,0.60234097,0.60819822,2.041931,-10.090898,0.37028383,10.097689,11.691303,10.113879,11.726918,2.0556385,3.8017902,2284.2516,25.788629,439.85809,42.816979,598,69.72456,11085,15.65,11.78,11.759999,14.031558,3.87,12.92242,17.077002,180.5121,233.75815,3.9786226,55.577151,3.981292,40.550012,58.749994,58.85,18.199982,29.98728,112
PC,2,H,8,2026-09-01 09:55:42,PC_2_H_8,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_2/2026-09-01 09-55-42_PC_2_H_8,ok,2,3,281257,267960,1150.903,1090.8362,250.12506,0.19612756,0.17206297,0.566558,0.038279554,0.029409255,0.173456,0.016974873,0.013538121,0.076129,0.20054797,0.044302672,0.037394309,0.14326,0.54394492,0.47314021,1.532433,0.010613385,0.0081888294,0.075868,0.54584929,0.4304384,0.38218327,1.540702,0.15436765,0.11854806,0.978981,0.024475237,0.019202631,0.105416,0.45793627,0.12216853,0.098171702,0.406399,1.340827,1.2038071,3.804617,0.041235552,0.033095284,0.19523,1.3470124,0.31635901,0.24692703,1.6956716,2.069894,1.4611623,6.6673333,0.18414974,0.14616995,0.83615434,2.1020123,-0.19233196,0.19973928,0.27728571,1.240234,-0.10221755,0.6024191,0.61102962,1.990398,-10.098909,0.37179247,10.10575,11.711609,10.121485,11.72039,2.0750952,3.8364359,2267.0793,25.787738,445.4106,42.323027,605,69.754751,10911,15.469999,11.91,11.62,13.916267,3.559999,13.137333,17.877001,182.0638,235.2642,3.9813466,55.175616,3.983354,31.550012,63.85,63.85,32.299988,51.825039,137
PC,2,H,9,2026-09-01 11:09:13,PC_2_H_9,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_2/2026-09-01 11-09-13_PC_2_H_9,ok,2,3,279432,268509,1147.8895,1097.9852,250.12506,0.19126886,0.16666975,0.565574,0.043137167,0.033150292,0.267411,0.018478476,0.014589802,0.127356,0.19694173,0.041103595,0.03470455,0.121542,0.52353992,0.45348271,1.47491,0.0084189048,0.0067206433,0.063464,0.52521846,0.42689121,0.3781364,1.521842,0.17126472,0.13245735,0.897351,0.022684043,0.017915374,0.210657,0.46052392,0.11669642,0.09367792,0.426212,1.2899736,1.1525727,3.65011,0.037632373,0.030080557,0.164074,1.2957878,0.34509048,0.2703698,1.7725588,1.9963401,1.4055625,6.7324156,0.1833943,0.14645186,0.83358845,2.0342308,-0.21524539,0.2017001,0.29498053,1.221249,-0.090794351,0.60035071,0.60717756,2.060254,-10.091528,0.37468046,10.098481,11.58821,10.114386,11.607011,2.0639475,3.8021128,2268.9979,25.787585,442.59092,44.162164,597,71.528098,10979,15.65,11.77,11.62,13.998662,3.88,13.049639,17.653002,181.81433,257.8608,3.9794193,55.443504,3.983727,41.950006,59.650018,59.650018,17.700012,48.021678,132
PC,2,H,10,2026-09-01 12:39:07,PC_2_H_10,/Users/dh/Documents/DBD_26/Dataset/PC/방전로그/PC_2/2026-09-01 12-39-07_PC_2_H_10,ok,2,3,280500,267817,1155.4109,1098.3916,250.12506,0.19286439,0.16887023,0.572107,0.04343041,0.033400716,0.226202,0.018603075,0.014678969,0.100139,0.19856724,0.042925179,0.036638714,0.146692,0.52544418,0.45601528,1.476236,0.0085752297,0.0068122973,0.06697,0.52726435,0.42767398,0.38112198,1.343214,0.17365107,0.13313122,0.948264,0.021437534,0.016993703,0.102095,0.46208148,0.12128223,0.098889966,0.439473,1.2953112,1.1601676,3.554872,0.037237407,0.029774571,0.160972,1.3015096,0.35539354,0.27838102,1.6210449,2.0135338,1.4153256,6.8979263,0.18041823,0.14385262,0.83432441,2.0526017,-0.21744397,0.19538008,0.2923273,1.217875,-0.08784979,0.60340452,0.60976602,1.930139,-10.099261,0.37021188,10.106044,11.678433,10.122179,11.70451,2.0644813,3.8972999,2272.0467,25.789206,442.98676,42.881999,595,70.351561,10984,15.61,11.79,11.71,13.980988,3.82,13.050185,18.109001,181.66348,270.71619,3.981816,55.428075,3.984888,35.950006,56.749994,57.050012,20.799988,42.466861,122
